open,high,low,close,volume,thscode,time,thsname_cn,thsname_en,currency
147.9,148.0,143.07,143.47,49801400.0,300308.SZ,20241029,中际旭创,NA,CNY
143.0,145.5,139.32,141.25,36838800.0,300308.SZ,20241030,中际旭创,NA,CNY
140.0,146.28,138.8,143.02,37454100.0,300308.SZ,20241031,中际旭创,NA,CNY
141.48,145.86,139.51,140.73,29520800.0,300308.SZ,20241101,中际旭创,NA,CNY
141.99,146.9,140.99,143.15,26075200.0,300308.SZ,20241104,中际旭创,NA,CNY
143.15,148.83,142.5,148.29,44324000.0,300308.SZ,20241105,中际旭创,NA,CNY
148.35,149.2,142.01,142.9,41890700.0,300308.SZ,20241106,中际旭创,NA,CNY
138.97,147.78,136.36,145.08,42156300.0,300308.SZ,20241107,中际旭创,NA,CNY
147.51,151.22,142.21,142.21,49400000.0,300308.SZ,20241108,中际旭创,NA,CNY
141.0,147.2,138.02,144.9,43402400.0,300308.SZ,20241111,中际旭创,NA,CNY
145.01,150.77,142.51,147.5,54581600.0,300308.SZ,20241112,中际旭创,NA,CNY
146.52,158.08,144.1,156.3,67028000.0,300308.SZ,20241113,中际旭创,NA,CNY
154.75,156.57,148.09,148.81,39636100.0,300308.SZ,20241114,中际旭创,NA,CNY
148.81,152.88,140.2,140.5,37995500.0,300308.SZ,20241115,中际旭创,NA,CNY
139.0,139.96,130.88,132.01,40771600.0,300308.SZ,20241118,中际旭创,NA,CNY
133.33,136.67,129.87,134.8,29837100.0,300308.SZ,20241119,中际旭创,NA,CNY
135.49,141.49,135.38,138.14,33693700.0,300308.SZ,20241120,中际旭创,NA,CNY
136.01,138.3,131.25,133.8,32328500.0,300308.SZ,20241121,中际旭创,NA,CNY
133.8,138.98,131.78,132.28,30118700.0,300308.SZ,20241122,中际旭创,NA,CNY
132.5,133.8,122.5,125.0,43013600.0,300308.SZ,20241125,中际旭创,NA,CNY
124.0,129.0,123.5,127.04,31049600.0,300308.SZ,20241126,中际旭创,NA,CNY
126.0,130.49,124.41,128.69,24617600.0,300308.SZ,20241127,中际旭创,NA,CNY
127.42,127.89,124.3,124.79,25241100.0,300308.SZ,20241128,中际旭创,NA,CNY
125.0,129.86,124.53,126.73,28490500.0,300308.SZ,20241129,中际旭创,NA,CNY
127.99,134.16,127.45,132.03,34766300.0,300308.SZ,20241202,中际旭创,NA,CNY
132.0,133.2,128.88,130.0,19942200.0,300308.SZ,20241203,中际旭创,NA,CNY
129.58,131.38,127.3,128.02,18563300.0,300308.SZ,20241204,中际旭创,NA,CNY
129.11,134.46,128.95,131.84,31761100.0,300308.SZ,20241205,中际旭创,NA,CNY
132.06,134.2,130.79,131.51,20295600.0,300308.SZ,20241206,中际旭创,NA,CNY
131.55,131.59,123.41,125.1,37629000.0,300308.SZ,20241209,中际旭创,NA,CNY
128.85,128.86,121.52,123.15,45022500.0,300308.SZ,20241210,中际旭创,NA,CNY
122.0,126.19,120.11,125.13,32730700.0,300308.SZ,20241211,中际旭创,NA,CNY
125.0,131.62,124.88,130.17,45017400.0,300308.SZ,20241212,中际旭创,NA,CNY
130.0,131.38,125.16,127.1,34654500.0,300308.SZ,20241213,中际旭创,NA,CNY
127.97,128.23,122.28,122.8,29185400.0,300308.SZ,20241216,中际旭创,NA,CNY
123.0,130.47,122.55,125.99,41261400.0,300308.SZ,20241217,中际旭创,NA,CNY
127.2,127.5,122.66,123.43,26538800.0,300308.SZ,20241218,中际旭创,NA,CNY
122.18,127.53,121.8,127.04,31095900.0,300308.SZ,20241219,中际旭创,NA,CNY
126.31,129.99,126.31,127.1,29491000.0,300308.SZ,20241220,中际旭创,NA,CNY
129.5,135.76,128.28,132.59,52194900.0,300308.SZ,20241223,中际旭创,NA,CNY
133.01,134.2,128.18,131.61,35099300.0,300308.SZ,20241224,中际旭创,NA,CNY
131.22,137.94,130.69,134.99,36355900.0,300308.SZ,20241225,中际旭创,NA,CNY
135.87,141.5,133.56,140.8,42898200.0,300308.SZ,20241226,中际旭创,NA,CNY
141.11,141.56,135.73,136.85,33332100.0,300308.SZ,20241227,中际旭创,NA,CNY
138.0,138.3,130.08,131.18,36501500.0,300308.SZ,20241230,中际旭创,NA,CNY
130.96,131.0,123.5,123.51,39387600.0,300308.SZ,20241231,中际旭创,NA,CNY
122.8,125.8,120.7,122.11,26859600.0,300308.SZ,20250102,中际旭创,NA,CNY
122.51,124.7,121.0,123.01,26789600.0,300308.SZ,20250103,中际旭创,NA,CNY
124.88,128.28,124.5,125.49,26393200.0,300308.SZ,20250106,中际旭创,NA,CNY
126.36,128.6,123.6,128.35,29200500.0,300308.SZ,20250107,中际旭创,NA,CNY
125.88,125.9,121.72,124.22,28637100.0,300308.SZ,20250108,中际旭创,NA,CNY
123.01,123.7,121.48,121.51,29351000.0,300308.SZ,20250109,中际旭创,NA,CNY
121.44,121.44,112.8,113.13,53030200.0,300308.SZ,20250110,中际旭创,NA,CNY
110.2,114.08,109.69,110.8,35746700.0,300308.SZ,20250113,中际旭创,NA,CNY
110.9,114.5,108.78,114.35,38343300.0,300308.SZ,20250114,中际旭创,NA,CNY
113.21,113.38,110.23,110.54,29329700.0,300308.SZ,20250115,中际旭创,NA,CNY
111.88,120.37,110.7,119.49,71047700.0,300308.SZ,20250116,中际旭创,NA,CNY
120.0,120.58,115.15,116.9,44653900.0,300308.SZ,20250117,中际旭创,NA,CNY
117.96,121.4,117.84,119.16,39065200.0,300308.SZ,20250120,中际旭创,NA,CNY
122.0,122.96,118.38,119.56,38273800.0,300308.SZ,20250121,中际旭创,NA,CNY
121.88,133.95,121.6,132.0,84480200.0,300308.SZ,20250122,中际旭创,NA,CNY
132.58,134.67,127.31,127.75,60841900.0,300308.SZ,20250123,中际旭创,NA,CNY
127.14,129.96,126.24,128.25,41111500.0,300308.SZ,20250124,中际旭创,NA,CNY
123.0,123.0,114.82,114.82,68194200.0,300308.SZ,20250127,中际旭创,NA,CNY
109.0,109.0,95.82,98.25,97108000.0,300308.SZ,20250205,中际旭创,NA,CNY
100.79,101.28,98.03,101.0,65465800.0,300308.SZ,20250206,中际旭创,NA,CNY
102.0,109.4,101.71,107.78,76269800.0,300308.SZ,20250207,中际旭创,NA,CNY
110.66,111.47,107.81,110.62,50515100.0,300308.SZ,20250210,中际旭创,NA,CNY
111.02,113.88,109.6,111.5,43879400.0,300308.SZ,20250211,中际旭创,NA,CNY
110.7,111.99,110.0,111.9,35424500.0,300308.SZ,20250212,中际旭创,NA,CNY
111.0,111.33,108.06,108.12,39434900.0,300308.SZ,20250213,中际旭创,NA,CNY
109.77,111.33,106.05,107.43,36238900.0,300308.SZ,20250214,中际旭创,NA,CNY
108.61,117.86,108.6,115.56,71522400.0,300308.SZ,20250217,中际旭创,NA,CNY
114.41,116.98,113.02,113.59,45956200.0,300308.SZ,20250218,中际旭创,NA,CNY
114.15,114.66,111.46,114.24,37706300.0,300308.SZ,20250219,中际旭创,NA,CNY
114.21,116.24,112.61,114.44,35372900.0,300308.SZ,20250220,中际旭创,NA,CNY
115.89,120.7,114.8,118.73,57448600.0,300308.SZ,20250221,中际旭创,NA,CNY
118.0,118.0,114.01,114.5,52055300.0,300308.SZ,20250224,中际旭创,NA,CNY
111.01,113.12,110.5,111.35,45792800.0,300308.SZ,20250225,中际旭创,NA,CNY
110.76,112.36,108.01,112.22,49434000.0,300308.SZ,20250226,中际旭创,NA,CNY
113.8,114.83,107.53,108.18,52782100.0,300308.SZ,20250227,中际旭创,NA,CNY
103.0,103.97,100.22,100.87,55544000.0,300308.SZ,20250228,中际旭创,NA,CNY
102.44,104.48,100.12,102.77,42604000.0,300308.SZ,20250303,中际旭创,NA,CNY
98.28,103.28,97.8,102.46,32135200.0,300308.SZ,20250304,中际旭创,NA,CNY
102.98,104.97,102.39,103.46,25224800.0,300308.SZ,20250305,中际旭创,NA,CNY
104.0,106.48,102.8,105.17,40955800.0,300308.SZ,20250306,中际旭创,NA,CNY
103.77,103.79,101.86,102.24,32776800.0,300308.SZ,20250307,中际旭创,NA,CNY
102.24,103.1,101.0,102.38,24064000.0,300308.SZ,20250310,中际旭创,NA,CNY
100.0,101.81,99.4,101.78,20559900.0,300308.SZ,20250311,中际旭创,NA,CNY
102.7,103.58,101.81,102.36,25600900.0,300308.SZ,20250312,中际旭创,NA,CNY
103.75,104.88,101.8,102.49,27143500.0,300308.SZ,20250313,中际旭创,NA,CNY
102.0,104.77,101.3,103.99,36706400.0,300308.SZ,20250314,中际旭创,NA,CNY
105.0,105.81,104.0,104.26,26441500.0,300308.SZ,20250317,中际旭创,NA,CNY
104.23,109.87,102.81,108.86,65239600.0,300308.SZ,20250318,中际旭创,NA,CNY
106.68,106.68,104.78,104.98,35279100.0,300308.SZ,20250319,中际旭创,NA,CNY
105.3,106.5,104.81,105.0,19889300.0,300308.SZ,20250320,中际旭创,NA,CNY
104.32,104.96,102.11,102.45,22733300.0,300308.SZ,20250321,中际旭创,NA,CNY
102.12,103.95,101.32,102.88,22978400.0,300308.SZ,20250324,中际旭创,NA,CNY
103.69,104.8,101.93,102.0,20722300.0,300308.SZ,20250325,中际旭创,NA,CNY
101.94,102.47,101.07,101.08,15909200.0,300308.SZ,20250326,中际旭创,NA,CNY
99.58,100.48,97.52,99.12,24205900.0,300308.SZ,20250327,中际旭创,NA,CNY
99.0,99.12,97.41,97.41,20128400.0,300308.SZ,20250328,中际旭创,NA,CNY
97.0,98.98,96.69,98.64,18250700.0,300308.SZ,20250331,中际旭创,NA,CNY
99.03,99.39,98.24,98.61,12295900.0,300308.SZ,20250401,中际旭创,NA,CNY
98.88,101.38,98.32,99.76,21827900.0,300308.SZ,20250402,中际旭创,NA,CNY
96.88,97.96,93.43,93.88,42498500.0,300308.SZ,20250403,中际旭创,NA,CNY
80.1,82.5,75.1,75.1,61630600.0,300308.SZ,20250407,中际旭创,NA,CNY
75.19,76.76,70.47,72.28,69279100.0,300308.SZ,20250408,中际旭创,NA,CNY
69.98,73.54,67.2,71.99,59550000.0,300308.SZ,20250409,中际旭创,NA,CNY
80.18,81.5,77.1,77.49,70926800.0,300308.SZ,20250410,中际旭创,NA,CNY
76.0,79.28,75.91,78.37,42893700.0,300308.SZ,20250411,中际旭创,NA,CNY
81.0,84.5,80.9,81.54,54892700.0,300308.SZ,20250414,中际旭创,NA,CNY
81.15,81.38,79.29,80.17,24980000.0,300308.SZ,20250415,中际旭创,NA,CNY
78.53,78.71,76.66,77.99,26670000.0,300308.SZ,20250416,中际旭创,NA,CNY
77.09,78.85,77.09,77.61,18492400.0,300308.SZ,20250417,中际旭创,NA,CNY
77.61,79.27,77.55,79.14,25754800.0,300308.SZ,20250418,中际旭创,NA,CNY
80.43,82.26,79.15,81.19,33202700.0,300308.SZ,20250421,中际旭创,NA,CNY
80.0,80.58,79.11,80.07,23616400.0,300308.SZ,20250422,中际旭创,NA,CNY
82.1,85.34,80.88,83.52,60823300.0,300308.SZ,20250423,中际旭创,NA,CNY
83.0,84.16,81.26,81.33,30617300.0,300308.SZ,20250424,中际旭创,NA,CNY
82.5,86.99,82.5,85.27,64475700.0,300308.SZ,20250425,中际旭创,NA,CNY
85.27,85.52,83.21,83.39,31121700.0,300308.SZ,20250428,中际旭创,NA,CNY
83.35,84.23,82.42,83.09,20764600.0,300308.SZ,20250429,中际旭创,NA,CNY
83.25,84.1,82.41,83.49,22442000.0,300308.SZ,20250430,中际旭创,NA,CNY
85.17,87.19,85.15,86.65,34750000.0,300308.SZ,20250506,中际旭创,NA,CNY
88.76,89.04,85.64,86.65,31463600.0,300308.SZ,20250507,中际旭创,NA,CNY
88.86,98.0,88.13,96.49,99173400.0,300308.SZ,20250508,中际旭创,NA,CNY
94.69,96.46,94.0,94.8,42305500.0,300308.SZ,20250509,中际旭创,NA,CNY
98.8,99.06,95.1,97.27,46824900.0,300308.SZ,20250512,中际旭创,NA,CNY
100.8,100.8,96.41,96.43,52215600.0,300308.SZ,20250513,中际旭创,NA,CNY
98.05,101.09,98.05,98.39,54556400.0,300308.SZ,20250514,中际旭创,NA,CNY
98.0,98.08,94.1,94.12,43481900.0,300308.SZ,20250515,中际旭创,NA,CNY
93.4,99.48,93.21,97.83,52169400.0,300308.SZ,20250516,中际旭创,NA,CNY
96.69,97.4,95.22,95.28,30567100.0,300308.SZ,20250519,中际旭创,NA,CNY
95.29,97.18,94.4,95.96,26424200.0,300308.SZ,20250520,中际旭创,NA,CNY
95.63,97.3,94.65,95.73,26224100.0,300308.SZ,20250521,中际旭创,NA,CNY
95.0,96.78,94.4,94.46,23977400.0,300308.SZ,20250522,中际旭创,NA,CNY
94.41,95.36,91.7,91.87,27309800.0,300308.SZ,20250523,中际旭创,NA,CNY
91.99,92.99,90.86,92.36,18761500.0,300308.SZ,20250526,中际旭创,NA,CNY
90.99,92.18,88.88,90.16,27821800.0,300308.SZ,20250527,中际旭创,NA,CNY
91.0,92.99,91.0,92.62,30626000.0,300308.SZ,20250528,中际旭创,NA,CNY
93.6,96.59,93.28,94.94,42242200.0,300308.SZ,20250529,中际旭创,NA,CNY
93.78,94.38,92.51,93.55,21296600.0,300308.SZ,20250530,中际旭创,NA,CNY
92.5,93.22,91.75,91.76,18333000.0,300308.SZ,20250603,中际旭创,NA,CNY
92.99,97.97,92.99,97.3,61162400.0,300308.SZ,20250604,中际旭创,NA,CNY
97.3,103.58,96.5,102.88,67768000.0,300308.SZ,20250605,中际旭创,NA,CNY
102.0,104.45,101.25,103.45,46803700.0,300308.SZ,20250606,中际旭创,NA,CNY
105.31,111.16,105.11,108.55,72691500.0,300308.SZ,20250609,中际旭创,NA,CNY
108.1,109.73,106.61,107.77,47918600.0,300308.SZ,20250610,中际旭创,NA,CNY
110.0,110.98,107.08,107.98,34304400.0,300308.SZ,20250611,中际旭创,NA,CNY
107.1,119.2,107.0,116.0,86486800.0,300308.SZ,20250612,中际旭创,NA,CNY
114.51,117.89,113.98,116.65,47488800.0,300308.SZ,20250613,中际旭创,NA,CNY
116.92,123.45,116.9,120.57,59369800.0,300308.SZ,20250616,中际旭创,NA,CNY
121.01,122.2,117.9,119.36,35823600.0,300308.SZ,20250617,中际旭创,NA,CNY
118.51,125.6,116.1,125.06,67826300.0,300308.SZ,20250618,中际旭创,NA,CNY
124.56,130.79,123.6,128.3,62573400.0,300308.SZ,20250619,中际旭创,NA,CNY
130.0,131.18,124.77,129.5,49300500.0,300308.SZ,20250620,中际旭创,NA,CNY
127.3,129.33,122.68,127.09,53502400.0,300308.SZ,20250623,中际旭创,NA,CNY
128.38,129.97,124.3,125.25,45000500.0,300308.SZ,20250624,中际旭创,NA,CNY
127.0,128.69,123.2,125.73,49245700.0,300308.SZ,20250625,中际旭创,NA,CNY
127.6,133.18,127.08,129.7,59978700.0,300308.SZ,20250626,中际旭创,NA,CNY
129.17,140.27,126.56,138.4,66277800.0,300308.SZ,20250627,中际旭创,NA,CNY
141.5,146.6,138.01,145.86,75214300.0,300308.SZ,20250630,中际旭创,NA,CNY
143.59,146.78,142.75,145.3,31959100.0,300308.SZ,20250701,中际旭创,NA,CNY
142.5,142.6,138.13,138.93,36577000.0,300308.SZ,20250702,中际旭创,NA,CNY
141.47,143.84,139.49,142.26,38397800.0,300308.SZ,20250703,中际旭创,NA,CNY
143.11,145.18,138.55,139.45,41874400.0,300308.SZ,20250704,中际旭创,NA,CNY
137.5,139.77,130.21,135.15,57520400.0,300308.SZ,20250707,中际旭创,NA,CNY
134.76,145.26,133.82,144.88,53224100.0,300308.SZ,20250708,中际旭创,NA,CNY
145.0,149.36,144.05,145.3,41509500.0,300308.SZ,20250709,中际旭创,NA,CNY
146.52,148.68,142.0,146.59,43540300.0,300308.SZ,20250710,中际旭创,NA,CNY
144.74,147.88,142.55,145.28,31098800.0,300308.SZ,20250711,中际旭创,NA,CNY
144.33,150.5,144.33,149.82,38853100.0,300308.SZ,20250714,中际旭创,NA,CNY
155.3,174.99,155.3,174.81,92406400.0,300308.SZ,20250715,中际旭创,NA,CNY
179.8,181.97,169.67,170.76,90585100.0,300308.SZ,20250716,中际旭创,NA,CNY
169.19,178.99,169.17,176.85,60463000.0,300308.SZ,20250717,中际旭创,NA,CNY
181.18,192.01,179.0,180.62,61156200.0,300308.SZ,20250718,中际旭创,NA,CNY
179.89,188.4,177.18,187.95,59683500.0,300308.SZ,20250721,中际旭创,NA,CNY
187.1,197.1,181.4,184.44,59291200.0,300308.SZ,20250722,中际旭创,NA,CNY
179.0,187.88,176.0,186.18,40578300.0,300308.SZ,20250723,中际旭创,NA,CNY
190.5,192.96,181.67,185.2,44208000.0,300308.SZ,20250724,中际旭创,NA,CNY
186.0,189.9,184.51,185.22,28787700.0,300308.SZ,20250725,中际旭创,NA,CNY
186.0,193.23,184.2,191.87,43894700.0,300308.SZ,20250728,中际旭创,NA,CNY
198.01,210.99,198.01,209.93,58440300.0,300308.SZ,20250729,中际旭创,NA,CNY
207.06,211.8,203.59,210.6,39050500.0,300308.SZ,20250730,中际旭创,NA,CNY
221.0,228.6,215.93,217.61,64406500.0,300308.SZ,20250731,中际旭创,NA,CNY
212.52,220.88,207.63,210.63,47594600.0,300308.SZ,20250801,中际旭创,NA,CNY
207.53,210.34,204.5,208.42,33083700.0,300308.SZ,20250804,中际旭创,NA,CNY
216.5,218.37,203.5,210.92,41413700.0,300308.SZ,20250805,中际旭创,NA,CNY
206.71,213.58,206.61,210.52,25530100.0,300308.SZ,20250806,中际旭创,NA,CNY
210.52,216.0,197.2,208.46,45307600.0,300308.SZ,20250807,中际旭创,NA,CNY
207.0,213.88,205.0,209.3,32731500.0,300308.SZ,20250808,中际旭创,NA,CNY
210.0,220.5,209.99,214.75,35076200.0,300308.SZ,20250811,中际旭创,NA,CNY
215.0,226.39,213.0,225.68,43082900.0,300308.SZ,20250812,中际旭创,NA,CNY
226.75,252.96,224.0,252.0,55126500.0,300308.SZ,20250813,中际旭创,NA,CNY
246.4,248.09,239.4,239.47,40760100.0,300308.SZ,20250814,中际旭创,NA,CNY
241.47,245.45,235.11,238.05,35054000.0,300308.SZ,20250815,中际旭创,NA,CNY
241.62,268.0,238.08,260.0,46984900.0,300308.SZ,20250818,中际旭创,NA,CNY
260.0,277.58,258.9,275.5,40978900.0,300308.SZ,20250819,中际旭创,NA,CNY
261.99,269.0,257.41,267.79,40819700.0,300308.SZ,20250820,中际旭创,NA,CNY
272.8,274.6,256.1,265.22,39443500.0,300308.SZ,20250821,中际旭创,NA,CNY
259.11,280.88,259.0,278.9,38258100.0,300308.SZ,20250822,中际旭创,NA,CNY
288.0,320.0,288.0,320.0,49806100.0,300308.SZ,20250825,中际旭创,NA,CNY
313.6,322.8,306.0,314.0,36191900.0,300308.SZ,20250826,中际旭创,NA,CNY
320.0,345.9,311.31,325.1,61074600.0,300308.SZ,20250827,中际旭创,NA,CNY
322.87,359.58,322.45,359.03,58391600.0,300308.SZ,20250828,中际旭创,NA,CNY
352.0,367.7,344.97,354.92,49033300.0,300308.SZ,20250829,中际旭创,NA,CNY
372.75,413.8,364.0,406.1,59865000.0,300308.SZ,20250901,中际旭创,NA,CNY
402.02,419.6,373.87,384.0,78412700.0,300308.SZ,20250902,中际旭创,NA,CNY
392.0,429.99,379.1,426.19,71235100.0,300308.SZ,20250903,中际旭创,NA,CNY
436.0,448.0,363.88,369.14,93905600.0,300308.SZ,20250904,中际旭创,NA,CNY
378.02,418.88,361.72,407.0,79255000.0,300308.SZ,20250905,中际旭创,NA,CNY
394.0,394.0,344.0,369.99,74111600.0,300308.SZ,20250908,中际旭创,NA,CNY
365.02,372.61,347.0,359.29,48063100.0,300308.SZ,20250909,中际旭创,NA,CNY
378.0,395.48,370.58,385.0,62010200.0,300308.SZ,20250910,中际旭创,NA,CNY
402.19,443.99,402.19,439.97,65680100.0,300308.SZ,20250911,中际旭创,NA,CNY
417.0,431.99,410.0,422.09,47250500.0,300308.SZ,20250912,中际旭创,NA,CNY
410.0,419.97,397.64,408.02,35752500.0,300308.SZ,20250915,中际旭创,NA,CNY
410.03,421.97,396.22,411.42,44253200.0,300308.SZ,20250916,中际旭创,NA,CNY
405.0,412.98,391.11,406.2,32431600.0,300308.SZ,20250917,中际旭创,NA,CNY
394.21,429.99,389.21,409.4,56160700.0,300308.SZ,20250918,中际旭创,NA,CNY
415.4,425.0,400.03,421.5,46653500.0,300308.SZ,20250919,中际旭创,NA,CNY
417.29,421.8,394.68,418.0,41268400.0,300308.SZ,20250922,中际旭创,NA,CNY
447.01,457.01,418.0,434.29,53444000.0,300308.SZ,20250923,中际旭创,NA,CNY
416.01,435.0,410.0,423.5,39338500.0,300308.SZ,20250924,中际旭创,NA,CNY
416.01,442.96,404.0,434.6,50559100.0,300308.SZ,20250925,中际旭创,NA,CNY
429.05,442.3,413.7,413.7,35111800.0,300308.SZ,20250926,中际旭创,NA,CNY
410.12,433.17,403.09,416.75,42905900.0,300308.SZ,20250929,中际旭创,NA,CNY
418.51,435.0,398.06,403.68,39289300.0,300308.SZ,20250930,中际旭创,NA,CNY
419.0,426.66,397.68,398.81,39090900.0,300308.SZ,20251009,中际旭创,NA,CNY
399.01,407.8,381.01,390.0,38428500.0,300308.SZ,20251010,中际旭创,NA,CNY
369.0,382.0,361.8,376.99,40931300.0,300308.SZ,20251013,中际旭创,NA,CNY
385.0,385.94,344.0,346.1,51433900.0,300308.SZ,20251014,中际旭创,NA,CNY
345.0,357.0,337.0,354.12,35317200.0,300308.SZ,20251015,中际旭创,NA,CNY
351.14,379.3,350.03,366.97,34256800.0,300308.SZ,20251016,中际旭创,NA,CNY
367.17,381.91,360.0,373.6,46763600.0,300308.SZ,20251017,中际旭创,NA,CNY
408.19,421.21,395.58,403.0,60155000.0,300308.SZ,20251020,中际旭创,NA,CNY
410.0,451.48,405.0,441.5,56517800.0,300308.SZ,20251021,中际旭创,NA,CNY
436.09,457.5,436.09,444.3,39749900.0,300308.SZ,20251022,中际旭创,NA,CNY
441.08,443.0,425.7,440.88,27601100.0,300308.SZ,20251023,中际旭创,NA,CNY
450.0,495.65,437.1,494.0,49102500.0,300308.SZ,20251024,中际旭创,NA,CNY
503.98,515.0,495.56,508.94,45072300.0,300308.SZ,20251027,中际旭创,NA,CNY
503.3,536.0,501.0,513.0,41796000.0,300308.SZ,20251028,中际旭创,NA,CNY
538.01,542.01,506.16,520.72,41727100.0,300308.SZ,20251029,中际旭创,NA,CNY
516.51,538.0,509.0,514.74,45330900.0,300308.SZ,20251030,中际旭创,NA,CNY
503.0,509.0,472.0,473.01,56301200.0,300308.SZ,20251031,中际旭创,NA,CNY
470.67,483.4,457.51,480.0,39840800.0,300308.SZ,20251103,中际旭创,NA,CNY
489.6,504.29,473.88,477.8,36085300.0,300308.SZ,20251104,中际旭创,NA,CNY
462.02,480.0,458.79,477.01,26408700.0,300308.SZ,20251105,中际旭创,NA,CNY
488.0,507.88,482.27,496.88,37325100.0,300308.SZ,20251106,中际旭创,NA,CNY
491.0,499.79,479.0,490.05,24309900.0,300308.SZ,20251107,中际旭创,NA,CNY
488.88,495.88,460.0,490.0,35211000.0,300308.SZ,20251110,中际旭创,NA,CNY
493.68,499.66,464.0,468.05,32513100.0,300308.SZ,20251111,中际旭创,NA,CNY
459.63,492.39,450.01,491.75,42302200.0,300308.SZ,20251112,中际旭创,NA,CNY
489.28,489.28,470.01,481.0,31331700.0,300308.SZ,20251113,中际旭创,NA,CNY
465.18,473.88,454.22,462.82,24727200.0,300308.SZ,20251114,中际旭创,NA,CNY
475.2,488.64,468.4,483.2,28246600.0,300308.SZ,20251117,中际旭创,NA,CNY
474.7,490.8,470.01,472.91,24067800.0,300308.SZ,20251118,中际旭创,NA,CNY
472.43,499.7,472.0,488.6,33786500.0,300308.SZ,20251119,中际旭创,NA,CNY
515.0,522.38,490.33,492.0,35352200.0,300308.SZ,20251120,中际旭创,NA,CNY
472.99,483.0,460.0,464.01,41412200.0,300308.SZ,20251121,中际旭创,NA,CNY
470.0,476.99,436.96,456.8,46425800.0,300308.SZ,20251124,中际旭创,NA,CNY
477.01,494.8,470.01,479.66,43936400.0,300308.SZ,20251125,中际旭创,NA,CNY
475.2,556.88,470.4,543.22,62895100.0,300308.SZ,20251126,中际旭创,NA,CNY
537.0,558.77,523.36,524.0,43732700.0,300308.SZ,20251127,中际旭创,NA,CNY
527.2,529.8,508.6,514.5,32465700.0,300308.SZ,20251128,中际旭创,NA,CNY
524.0,546.5,515.0,538.0,37286700.0,300308.SZ,20251201,中际旭创,NA,CNY
542.0,551.13,535.5,542.0,27161500.0,300308.SZ,20251202,中际旭创,NA,CNY
540.54,558.58,522.11,523.73,36832700.0,300308.SZ,20251203,中际旭创,NA,CNY
517.37,536.53,512.34,535.5,26319400.0,300308.SZ,20251204,中际旭创,NA,CNY
539.53,545.0,525.0,537.05,28282500.0,300308.SZ,20251205,中际旭创,NA,CNY
543.0,585.0,539.0,570.0,40822400.0,300308.SZ,20251208,中际旭创,NA,CNY
570.09,613.0,568.54,606.0,37129300.0,300308.SZ,20251209,中际旭创,NA,CNY
609.06,620.0,589.5,616.0,30209400.0,300308.SZ,20251210,中际旭创,NA,CNY
610.0,627.11,585.91,586.81,36353100.0,300308.SZ,20251211,中际旭创,NA,CNY
587.0,603.88,570.22,582.0,46878900.0,300308.SZ,20251212,中际旭创,NA,CNY
570.0,588.0,568.0,570.86,30098700.0,300308.SZ,20251215,中际旭创,NA,CNY
568.8,575.0,545.01,551.79,27970200.0,300308.SZ,20251216,中际旭创,NA,CNY
557.0,592.07,556.66,589.98,32357000.0,300308.SZ,20251217,中际旭创,NA,CNY
576.99,579.87,563.43,571.2,24162800.0,300308.SZ,20251218,中际旭创,NA,CNY
583.34,587.0,570.28,571.7,22442900.0,300308.SZ,20251219,中际旭创,NA,CNY
590.01,622.0,590.01,617.5,39441100.0,300308.SZ,20251222,中际旭创,NA,CNY
625.0,628.99,614.0,621.0,23364200.0,300308.SZ,20251223,中际旭创,NA,CNY
627.64,638.0,617.6,634.4,23509100.0,300308.SZ,20251224,中际旭创,NA,CNY
645.0,658.8,618.41,639.8,25938700.0,300308.SZ,20251225,中际旭创,NA,CNY
628.3,636.95,618.0,627.0,21376100.0,300308.SZ,20251226,中际旭创,NA,CNY
627.64,633.69,612.73,618.0,24112500.0,300308.SZ,20251229,中际旭创,NA,CNY
618.1,644.34,615.0,632.0,26114500.0,300308.SZ,20251230,中际旭创,NA,CNY
629.0,633.0,608.0,610.0,22560400.0,300308.SZ,20251231,中际旭创,NA,CNY
621.08,627.29,600.17,623.51,30204100.0,300308.SZ,20260105,中际旭创,NA,CNY
606.0,615.8,590.2,605.25,33558300.0,300308.SZ,20260106,中际旭创,NA,CNY
616.8,628.0,602.0,619.6,28001400.0,300308.SZ,20260107,中际旭创,NA,CNY
611.1,616.0,592.0,595.45,29196100.0,300308.SZ,20260108,中际旭创,NA,CNY
575.94,595.0,561.61,583.2,38572300.0,300308.SZ,20260109,中际旭创,NA,CNY
570.0,600.0,558.85,591.97,38360700.0,300308.SZ,20260112,中际旭创,NA,CNY
580.8,616.6,580.01,585.76,32055900.0,300308.SZ,20260113,中际旭创,NA,CNY
595.35,600.88,567.01,593.0,41732900.0,300308.SZ,20260114,中际旭创,NA,CNY
583.2,636.99,581.02,625.02,45903800.0,300308.SZ,20260115,中际旭创,NA,CNY
635.97,645.0,615.02,617.0,37272300.0,300308.SZ,20260116,中际旭创,NA,CNY
605.0,619.0,602.57,605.5,22307800.0,300308.SZ,20260119,中际旭创,NA,CNY
605.52,608.0,580.0,585.0,26290000.0,300308.SZ,20260120,中际旭创,NA,CNY
586.24,599.66,581.0,581.9,25095900.0,300308.SZ,20260121,中际旭创,NA,CNY
590.08,624.5,585.0,621.0,40194400.0,300308.SZ,20260122,中际旭创,NA,CNY
